,ZipCode,Population,PersonsPerHousehold,AverageHouseValue,IncomePerHousehold,Latitude,Longitude,Elevation,State,StateFullName,City,CountyName,CBSAType,CBSAName,MSAName,PMSA_Name,Region,Division,popden,electricity (kWh),Nat. Gas (cu.ft.),FUELOIL (gallons),Vehicle miles traveled,Transport (tCO2e/yr),Housing (tCO2e/yr),Food (tCO2e/yr),Goods (tCO2e/yr),Services (tCO2e/yr),Total Household Carbon Footprint (tCO2e/yr),HouseholdsPerZipCode,Total Zip Code Carbon Footprint (tCO2e/yr)
28680,90061,24503,3.87,137300,26449,33.922004,-118.273645,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,9274.07633939115,6609.374584731525,34423.393995729646,0.0,16591,10.876958587359084,7.27257450093657,11.61,4.662379282847111,4.487721498820344,38.90963386996311,6849,266492.08237537736
28681,90062,29279,3.31,147500,26901,34.003935,-118.309336,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,15134.754573922464,6349.80680727205,36241.23835746302,0.0,15332,10.273353704339245,7.230273614960235,9.93,4.484051321923111,4.496728844230449,36.41440748545304,9612,350015.2847501746
28682,90063,55666,4.26,147200,30174,34.04082,-118.18588,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,15615.225756791162,6319.117139199314,31657.70190050986,0.0,17710,11.613995878976526,6.81735781186259,12.78,5.040560431301606,4.830354882021781,41.082269004162505,13743,564593.6229242053
28683,90064,24489,2.23,452200,59923,34.03621,-118.4223,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,6109.336390205204,6658.613372283331,34529.891960347464,0.42427401339339205,16211,12.450223551744799,7.539436825799248,6.6899999999999995,6.204161593169708,7.297041186561115,40.18086315727487,11216,450668.56117199495
28684,90065,47524,3.3,189800,38271,34.10433,-118.228,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,9547.047595017471,6487.176215098927,31796.598486616225,0.11169178940389157,19123,13.075745847561556,6.955975982325906,9.899999999999999,5.202192284472613,5.479205518451214,40.61311963281129,15105,613461.1720536145
28685,90066,55194,2.36,341200,45089,33.99657,-118.43053,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,11395.965513546258,5950.284472193262,30957.629705270654,0.2255501419753345,17977,12.893423040980087,6.709104231306635,7.08,5.306854332180555,6.020997298094088,38.010378902561364,23748,902670.4781780273
28686,90067,2524,1.59,761000,74830,34.0584,-118.41354,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,8283.747903627585,4727.176004408232,27118.461053227056,0.0,11675,10.414398515948216,6.218019095787318,4.7700000000000005,6.959606669453964,8.55811712180673,36.92014140299623,1724,63650.3237787655
28687,90068,21713,1.74,495600,52890,34.117585,-118.332716,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,2701.325780784918,5688.905031193378,30178.16044566672,1.0685931862471458,16877,12.70231183148904,6.641960176558084,5.22,5.578182208219781,6.66292017356075,36.805374389827655,13632,501730.8636821306
28688,90069,20395,1.5,769000,51215,34.09386,-118.38012,267,CA,California,WEST HOLLYWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,9599.422387293273,4788.9491797100445,26280.195288887808,0.0,9733,8.295743433599135,5.880228752154867,4.5,5.395749866581271,6.50705220783194,30.578774260167215,14422,441007.0823801316
28689,90077,10465,2.47,899400,141527,34.101879,-118.449262,267,CA,California,LOS ANGELES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,1203.7538254986002,10427.560646271784,44450.935639843316,0.0,34240,26.792649513695387,10.3528930664103,7.41,11.52824089587498,14.37308349373631,70.45686696971697,4415,311067.06767130044
28690,90201,105275,4.36,168700,30029,33.96822,-118.1694,267,CA,California,BELL,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,17253.207433129173,6224.842737391423,29736.516906862864,0.0,18412,12.01902058177658,6.521715595272339,13.080000000000002,5.059858856608523,4.821958970251812,41.50255400390926,24633,1022332.4127782969
28691,90210,21396,2.47,1000001,112572,34.096629,-118.412426,267,CA,California,BEVERLY HILLS,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,2288.111477099155,9150.03410767772,42310.65643373466,0.0,22630,18.470430657742217,9.61750923828742,7.41,9.675681086496992,11.867647555159541,57.04126853768617,9166,522840.26741643145
28692,90211,8313,2.22,662800,57746,34.065596,-118.380335,267,CA,California,BEVERLY HILLS,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,12124.862897015239,5855.733350096264,31602.568080189238,0.0,18305,13.64151572823779,6.816050457596169,6.66,6.075329553252407,7.110186867249911,40.303082606336275,3980,160406.26877321838
28693,90212,11347,1.99,893100,61039,34.061258,-118.401293,267,CA,California,BEVERLY HILLS,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,12462.985580851793,5732.788395321477,31902.364263196607,0.0,11109,9.418398636501019,6.791345022799275,5.97,6.1934953941026585,7.381686283642314,35.754925337045265,6029,215566.4448570459
28694,90220,47303,3.83,135400,33997,33.890694,-118.239135,267,CA,California,COMPTON,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,6878.5093804993685,7107.937588026473,36439.628273988325,0.33873651136573324,19348,12.895699599701281,7.722951079130333,11.49,5.12479183422389,5.137859790611591,42.3713023036671,13065,553581.0645974106
28695,90221,51382,4.57,136900,31310,33.87954,-118.20054,267,CA,California,COMPTON,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,9442.816488816725,6886.761715832462,34204.764242961566,0.0,20086,13.04582695823291,7.323409385784955,13.71,5.217034185790045,4.943727598676765,44.23999812848468,11889,525969.3377495543
28696,90222,29823,4.15,133700,29520,33.910294,-118.23428,267,CA,California,COMPTON,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,10793.757188780542,6779.408429286933,34576.13218154162,0.0,18499,12.106928180794876,7.342876535980104,12.450000000000001,4.952171886860488,4.767004271772489,41.618980875407956,7632,317636.0620411135
28697,90230,31945,2.46,291500,51275,34.001758,-118.394799,267,CA,California,CULVER CITY,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,6494.798976365194,6076.127403694447,32390.88796251376,0.0,19476,14.040449206496683,7.014366551265579,7.38,5.739144146978552,6.5615658739856615,40.735525778726476,13288,541293.6665477174
28698,90232,15175,2.36,313100,46121,34.017186,-118.392827,267,CA,California,CULVER CITY,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,6775.678818089432,6151.5240005782925,32555.003560470916,0.0,17386,12.57185036291326,6.984423730064259,7.08,5.373009755671954,6.11031332879861,38.11959717744808,6523,248654.1323884938
28699,90240,24891,3.16,231700,55492,33.95659,-118.117011,267,CA,California,DOWNEY,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,7632.410407871401,8154.303156921555,37563.53842998921,0.0,26385,18.28015147146157,8.371857325365138,9.48,6.25609020417237,6.96235516828441,49.35045416928349,8043,396925.7028835471
28700,90241,40138,2.9,219500,43557,33.941342,-118.128849,267,CA,California,DOWNEY,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,8748.300763868894,6770.575403717208,33028.04821323561,0.32750283958906656,21905,15.104953776104484,7.242151291420938,8.7,5.401653113809781,5.9164430196281135,42.36520120096331,13921,589765.9659186102
28701,90242,42444,3.3,187600,42956,33.924668,-118.145537,267,CA,California,DOWNEY,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,9101.29338119139,6585.982720850881,31852.032145862886,0.0,23133,15.730263992574535,7.128500477604001,9.899999999999999,5.506094147818134,5.885195231909428,44.150053849906094,12830,566445.1908942952
28702,90245,16033,2.27,371900,61341,33.922235,-118.405515,267,CA,California,EL SEGUNDO,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,2976.526414281683,6463.4407124484205,30224.093413293525,0.0,21883,15.980578864183453,7.011617235652459,6.8100000000000005,6.316506335420722,7.422879184786087,43.54158162004272,7261,316155.4241431302
28703,90247,47741,2.93,172600,35101,33.888929,-118.293965,267,CA,California,GARDENA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,12500.369845047362,5543.902288494163,29726.39708792953,0.0,17294,11.919062754549227,6.410899264951178,8.790000000000001,4.866737287053461,5.185643799898416,37.17234310645228,16653,619031.0297517498
28704,90248,9944,2.99,176000,43125,33.881766,-118.281508,267,CA,California,GARDENA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,2189.251357054039,6889.728079838208,34211.19896831326,0.0,23188,15.847107675343924,7.5613478529066604,8.97,5.4132762340819,5.884765751755802,43.67649751408828,3397,148369.0620553579
28705,90249,26433,2.95,179700,44451,33.89944,-118.31857,267,CA,California,GARDENA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,8443.235190400015,6574.394976612613,34072.36428634964,0.0,21329,14.781401584857274,7.303261644575796,8.850000000000001,5.466110552212937,5.994853961804692,42.3956277434507,9208,390378.9402616941
28706,90250,93314,2.95,182900,33656,33.913588,-118.352741,267,CA,California,HAWTHORNE,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,13598.901058864643,5893.855631625292,29275.403236150196,0.0,17290,11.847402868832992,6.439404907035549,8.850000000000001,4.78840363270891,5.062660715968901,36.98787212454635,32550,1203955.2376539838
28707,90254,18682,1.95,520400,81352,33.866022,-118.3958,267,CA,California,HERMOSA BEACH,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,12991.004622856157,6237.061420075407,28742.138793005644,0.0,23865,18.10121934660181,6.798802944727415,5.85,7.481345066311274,9.13762951033628,47.368996867976776,9891,468526.7480211583
28708,90255,78104,4.19,164800,30375,33.977659,-118.21003,267,CA,California,HUNTINGTON PARK,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,21156.207430730512,5915.256891476611,29651.171533688495,0.0,16974,11.196017439905606,6.3360767812757475,12.57,5.017703455495436,4.842559065926506,39.9623567426033,19270,770074.6144299655
28709,90260,33299,3.31,186800,41404,33.888643,-118.348986,267,CA,California,LAWNDALE,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,12033.580842253086,6778.778888520791,31140.850914239665,0.0,20571,14.086279333808491,7.082834610748142,9.93,5.413752975891871,5.75191333386967,42.26478025431817,10329,436552.9152468524
28710,90262,69830,4.7,146700,35846,33.924283,-118.201422,267,CA,California,LYNWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,14256.164264983774,6554.211145194357,31877.16494085027,0.0,21652,14.161906170533378,6.914703423279718,14.100000000000001,5.5507006275937965,5.342532715473307,46.0698429368802,14977,689988.0376656548
28711,90265,19614,2.39,844500,100857,34.0452,-118.755045,267,CA,California,MALIBU,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,182.42423334899885,8830.482454373294,33534.36822634487,1.6756192316566159,27472,20.9877857549361,8.607634872723374,7.17,8.903256503460188,10.850639820341101,56.519316951460766,8516,481318.5031586399
28712,90266,33742,2.34,672500,100761,33.889903,-118.40173,267,CA,California,MANHATTAN BEACH,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,8593.112725329818,8125.905512802006,34648.95578355116,0.0,25756,19.948908270465235,8.305030215004507,7.02,8.868508991853439,10.838178015638405,54.980625492961586,14984,823829.6923865364
28713,90270,28083,4.33,156100,30480,33.9775,-118.186111,267,CA,California,MAYWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,21808.176882074476,6066.265736305612,29068.803740927677,0.0,18294,11.975361175673092,6.385955173070398,12.99,5.07447304297783,4.8589147920492595,41.28470418377058,6701,276648.80273544666
28714,90272,22538,2.45,894700,122877,34.050355,-118.536152,267,CA,California,PACIFIC PALISADES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,985.1320159075785,9348.620771848588,41323.71499407122,0.0,28476,22.493578060036835,9.45272877075631,7.3500000000000005,10.325551190501589,12.757952162810232,62.379810184104976,9550,595727.1872582025
28715,90274,24976,2.66,744500,117979,33.770281,-118.370717,267,CA,California,PALOS VERDES PENINSULA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,2064.7057418180375,9803.625006246037,41336.173387160496,0.0,35076,26.298470621747345,9.854490466969235,7.98,10.086627331937613,12.344949712046002,66.56453813270019,9711,646408.2298066516
28716,90275,41261,2.66,560200,95643,33.766667,-118.366667,267,CA,California,RANCHO PALOS VERDES,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,3008.0041151648356,8924.936582039867,38975.59468052655,0.0,32016,23.501857321045716,9.214739420468764,7.98,8.66194670085899,10.412884497957041,59.77142794033051,15757,941818.3900557879
28717,90277,34174,2.0,446000,68263,33.832117,-118.378634,267,CA,California,REDONDO BEACH,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,9411.34092192806,5801.840514978644,28845.258916577615,0.18743113039174328,21546,16.126587919133822,6.685024243946116,6.0,6.663731738223407,8.007936832756512,43.48328073405986,17739,771349.9169414878
28718,90278,37316,2.41,323100,69614,33.870212,-118.373359,267,CA,California,REDONDO BEACH,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,10468.246142366015,7004.217162718667,31472.877480841908,0.37123803202694106,23793,17.455410240845787,7.495162611582446,7.23,6.896878150691631,8.146147060903541,47.223598064023406,15850,748494.029314771
28719,90280,96260,4.15,161500,35744,33.94191,-118.192966,267,CA,California,SOUTH GATE,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,13185.03885723819,6410.822147917106,31097.31586503752,0.21173363954677138,20699,13.716187529365936,6.713267762450795,12.450000000000001,5.347581568929376,5.305150778232516,43.53218763897863,24236,1055046.099618286
28720,90290,5441,2.45,490700,88661,34.103133,-118.605058,267,CA,California,TOPANGA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,352.2823832392058,7879.404048332184,29389.123111824294,2.841433042444013,32930,23.84781908556716,7.940820966502787,7.3500000000000005,8.12144299095912,9.795118201666348,57.05520124469541,2332,133052.7293026297
28721,90291,31018,1.98,372300,45769,33.99432,-118.46196,267,CA,California,VENICE,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,12660.754396140628,5511.885744107838,29559.82369122751,0.6149493381011693,15837,11.70469291365564,6.361645060697343,5.9399999999999995,5.214625901163062,6.060120596764365,35.281084472280405,16233,572717.8442385278
28722,90292,18057,1.65,385300,72215,33.98551,-118.45318,267,CA,California,MARINA DEL REY,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,8403.971466429493,4883.997577136758,26177.283129789826,0.4702614558841316,17783,14.067226065938973,5.946167212341645,4.949999999999999,6.788400277646424,8.33127874900584,40.083072304932884,12583,504365.29881297046
28723,90293,11252,1.82,552700,66425,33.990833,-118.459167,267,CA,California,PLAYA DEL REY,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,3852.1740202153546,5365.8487174529655,28092.32189217722,0.0,22365,16.602689840266997,6.374496187680438,5.46,6.481572999023873,7.83951928205652,42.75827830902783,6373,272498.5076634344
28724,90301,37507,3.06,158900,31306,33.955606,-118.349772,267,CA,California,INGLEWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,15008.887604812513,5608.486792989667,31171.11384068898,0.27098101557715454,16109,10.998987441299587,6.429673683169087,9.18,4.673500913667196,4.864468014637803,36.14663005277367,12536,453134.15434157074
28725,90302,30770,2.76,167400,32698,33.975166,-118.354659,267,CA,California,INGLEWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,16232.464506980436,5779.019708404646,32604.878266071846,0.0,16676,11.483094051559279,6.683002445415692,8.28,4.655508115255193,4.969365787501072,36.07097039973124,11493,414563.66280411114
28726,90303,27773,3.66,174100,34751,33.934558,-118.327737,267,CA,California,INGLEWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,14242.732093763158,6713.223653726711,35241.22627011875,0.5933616585332026,18722,12.583385018521978,7.266680620108135,10.98,5.115939282544176,5.194809209352013,41.14081413052631,8216,338012.92889640416
28727,90304,28679,4.38,158900,29036,33.9378,-118.35624,267,CA,California,INGLEWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,16489.69904099972,6038.830295079168,30683.59643145727,0.532477464358011,17606,11.477729204203605,6.4201677068692815,13.14,5.003351872406766,4.737056588843669,40.778305372323324,6783,276599.2453404691
28728,90305,13763,2.44,190600,45711,33.960044,-118.33015,267,CA,California,INGLEWOOD,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,5191.382975673715,7182.766303212966,43299.47095115304,0.0,20149,14.233540323820039,8.39552012979229,7.32,5.375320596458307,6.078982583562847,41.40336363363348,5796,239973.89562053967
28729,90401,5201,1.44,432600,36461,34.014859,-118.491434,267,CA,California,SANTA MONICA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,6686.301759059162,4155.509253497343,24146.58863655426,0.0,10486,8.184168861426215,5.273861717241993,4.32,4.414216186982591,5.224952865393526,27.417199631044326,3766,103253.17381051293
28730,90402,11492,2.31,1000001,118553,34.036126,-118.501916,267,CA,California,SANTA MONICA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,5840.258857836045,8591.534223442806,40969.910542565856,0.0,25813,20.72450033387414,9.155770556969136,6.93,9.987603867111897,12.374899077329964,59.172773835285135,5283,312609.76417181134
28731,90403,23556,1.67,648400,54964,34.03135,-118.488451,267,CA,California,SANTA MONICA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,16642.398268783632,5037.959620578464,27557.862498542185,0.6675698082110006,15150,11.738032261277098,6.09359731020748,5.01,5.693263146925491,6.839821864927236,35.3747145833373,14826,524465.5184125588
28732,90404,19956,2.04,317400,39821,34.026281,-118.473218,267,CA,California,SANTA MONICA,LOS ANGELES,Metro,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Riverside-Orange County, CA","Los Angeles-Long Beach, CA PMSA",West,Pacific,9956.046916549009,5170.542234531072,28487.363970876824,0.0,14571,10.6651220253225,6.1262105814412,6.12,4.858354087675441,5.54897593827295,33.31866263271209,9740,324523.7740426158
